Division,Cat,Category,DeptID,ClassID,YR,MX,Sales,SalesLY,Units,UnitsLY,StockEOM,StockEOMLY,GM,GMLY,MKDN,MKDNLY,OnPO
Clothing,V,Vancouver,1,17V,2025,202511,13804,9378,491,250,294714,184253,8734,6382,26,162,0
Clothing,V,Vancouver,1,17V,2025,202512,5818,2312,225,61,307986,191634,3527,1541,38,79,0
Clothing,W,Whistler,1,17W,2025,202501,127616,115238,2794,2543,489507,445055,88708,78140,1755,478,0
Clothing,W,Whistler,1,17W,2025,202502,142424,128766,3162,2987,579694,360762,98439,87405,1124,1105,0
Clothing,W,Whistler,1,17W,2025,202503,71695,58622,1701,1364,539037,436999,49125,40388,526,300,0
Clothing,W,Whistler,1,17W,2025,202504,78164,62136,1903,1390,530942,578462,53757,43693,1726,412,0
Clothing,W,Whistler,1,17W,2025,202505,138084,108029,3316,2421,551108,533997,95861,76115,1301,8615,0
Clothing,W,Whistler,1,17W,2025,202506,132590,99732,3271,2117,545002,439730,91724,69996,823,464,0
Clothing,W,Whistler,1,17W,2025,202507,140628,103579,3338,2207,623115,393704,96733,73022,667,773,0
Clothing,W,Whistler,1,17W,2025,202508,123961,95529,2879,2057,509870,327017,88232,65318,362,6940,0
Clothing,W,Whistler,1,17W,2025,202509,57551,42933,1390,985,535513,377646,41271,28761,184,2213,0
Clothing,W,Whistler,1,17W,2025,202510,53861,34433,1376,765,563408,351551,38086,22918,1962,844,0
Clothing,W,Whistler,1,17W,2025,202511,183551,106249,3908,2219,910881,433199,127642,72161,1266,2002,0
Clothing,W,Whistler,1,17W,2025,202512,151199,83180,2994,1658,951857,517023,104318,57154,973,1240,0
Clothing,Z,NA,1,17Z,2025,202501,7345,3117,149,62,66514,60353,2984,1766,2588,160,0
Clothing,Z,NA,1,17Z,2025,202502,7158,9756,150,226,352302,70582,3992,5867,487,558,0
Clothing,Z,NA,1,17Z,2025,202503,5717,4914,148,130,272457,125177,3293,3248,169,18,0
Clothing,Z,NA,1,17Z,2025,202504,6114,12021,183,282,231576,37976,3617,7580,106,21,0
Clothing,Z,NA,1,17Z,2025,202505,21401,40652,654,1018,180223,76162,14552,25326,885,1382,0
Clothing,Z,NA,1,17Z,2025,202506,31456,36549,893,1013,104138,94707,19633,23768,1520,2445,0
Clothing,Z,NA,1,17Z,2025,202507,39962,33988,1135,777,116017,54719,23824,21201,259,298,0
Clothing,Z,NA,1,17Z,2025,202508,15336,22378,507,408,106231,86616,8976,12757,537,387,0
Clothing,Z,NA,1,17Z,2025,202509,6974,11633,370,313,83949,74371,2995,7508,710,288,0
Clothing,Z,NA,1,17Z,2025,202510,25987,28152,826,722,86041,92496,16595,17261,1654,1528,0
Clothing,Z,NA,1,17Z,2025,202511,52108,53963,1766,1714,145698,100787,30210,33025,5427,7706,0
Clothing,Z,NA,1,17Z,2025,202512,7046,7604,143,171,104833,80524,3541,3989,34,1455,0
Clothing,,,1,18,2025,202501,0,240,0,16,0,0,0,176,0,0,0
Clothing,,,1,18,2025,202502,0,238,0,16,0,1573,0,174,0,2,0
Clothing,,,1,18,2025,202503,0,30,0,2,0,1334,0,22,0,0,0
Clothing,,,1,18,2025,202504,0,45,0,3,0,1304,0,33,0,0,0
Clothing,,,1,18,2025,202505,0,44,0,3,0,1259,0,33,0,0,0
Clothing,,,1,18,2025,202506,0,0,0,0,0,1214,0,0,0,0,0
Clothing,,,1,18,2025,202507,0,0,0,0,0,0,0,0,0,0,0
Clothing,,,1,18,2025,202508,0,0,0,0,0,0,0,0,0,0,0
Clothing,,,1,18,2025,202509,0,0,0,0,0,0,0,0,0,0,0
Clothing,,,1,18,2025,202510,0,0,0,0,0,0,0,0,0,0,0
Clothing,,,1,18,2025,202511,0,0,0,0,0,0,0,0,0,0,0
Clothing,,,1,18,2025,202512,0,0,0,0,2159,0,0,0,0,0,0
Clothing,B,Banff,1,18B,2025,202501,22177,21738,757,782,96332,152827,16032,14153,521,58,0
Clothing,B,Banff,1,18B,2025,202502,29392,31230,1042,1117,108440,142157,20418,21062,113,111,0
Clothing,B,Banff,1,18B,2025,202503,31406,21415,1380,775,265467,187696,21841,15293,108,79,0
Clothing,B,Banff,1,18B,2025,202504,55778,46087,2347,1771,313422,371394,38481,33307,181,158,0
Clothing,B,Banff,1,18B,2025,202505,138156,120486,5512,4551,285998,358400,97151,87895,389,308,0
Clothing,B,Banff,1,18B,2025,202506,130403,110676,4843,3943,391450,268419,93727,80115,218,100,0
Clothing,B,Banff,1,18B,2025,202507,106543,82573,4136,2983,411588,172401,76849,59181,224,120,0
Clothing,B,Banff,1,18B,2025,202508,106575,96738,4393,3624,314984,124743,75134,67045,361,231,0
Clothing,B,Banff,1,18B,2025,202509,38831,41226,1676,1558,288770,140840,26629,29061,108,150,0
Clothing,B,Banff,1,18B,2025,202510,15271,18443,661,686,289010,115486,10475,12743,180,206,0
Clothing,B,Banff,1,18B,2025,202511,24984,29735,1043,1008,299856,126990,17227,21225,231,488,0
Clothing,B,Banff,1,18B,2025,202512,18301,16146,706,534,297959,96242,12327,11645,550,93,0
Clothing,C,Canmore,1,18C,2025,202501,4256,3103,186,114,57895,45820,2668,1944,13,25,0
Clothing,C,Canmore,1,18C,2025,202502,7636,5981,288,225,62321,49814,5335,3973,0,53,0
Clothing,C,Canmore,1,18C,2025,202503,10008,3709,391,133,105369,82069,6925,2616,52,65,0
Clothing,C,Canmore,1,18C,2025,202504,15291,10486,615,416,104541,134820,9549,7275,32,47,0
Clothing,C,Canmore,1,18C,2025,202505,27713,16422,990,605,118357,138032,18768,11559,120,536,0
Clothing,C,Canmore,1,18C,2025,202506,28848,18056,971,676,115265,117834,20200,12780,73,28,0
Clothing,C,Canmore,1,18C,2025,202507,27569,15505,984,608,131473,103264,19218,10887,179,13,0
Clothing,C,Canmore,1,18C,2025,202508,24388,17971,1027,725,100697,90331,15975,12594,97,314,0
Clothing,C,Canmore,1,18C,2025,202509,8764,7552,360,278,127038,86886,5820,5307,33,13,0
Clothing,C,Canmore,1,18C,2025,202510,3824,4673,167,178,119561,77163,2482,3091,7,82,0
Clothing,C,Canmore,1,18C,2025,202511,5208,6355,212,259,124208,72255,3500,4078,20,104,0
Clothing,C,Canmore,1,18C,2025,202512,3091,2713,114,111,129686,65041,2052,1815,38,9,0
Clothing,H,Halifax,1,18H,2025,202501,750,1602,43,78,8113,24560,423,969,26,13,0
Clothing,H,Halifax,1,18H,2025,202502,903,2620,48,127,10121,24763,514,1628,5,0,0
Clothing,H,Halifax,1,18H,2025,202503,1486,3358,77,164,66760,29475,961,2179,14,0,0
Clothing,H,Halifax,1,18H,2025,202504,2578,6075,152,298,69147,80809,1428,4131,15,2,0
Clothing,H,Halifax,1,18H,2025,202505,18557,12890,860,606,76020,74768,11619,9012,125,40,0
Clothing,H,Halifax,1,18H,2025,202506,26757,21659,1151,932,68373,78149,18330,15036,117,17,0
Clothing,H,Halifax,1,18H,2025,202507,35849,22344,1455,991,54315,57054,24282,15409,5,34,0
Clothing,H,Halifax,1,18H,2025,202508,38249,11902,1576,577,113353,34626,24787,8456,30,54,0
Clothing,H,Halifax,1,18H,2025,202509,18794,6102,792,296,138145,22867,11706,4170,1232,21,0
Clothing,H,Halifax,1,18H,2025,202510,5860,972,323,48,119165,15720,2826,637,2683,17,0
Clothing,H,Halifax,1,18H,2025,202511,1888,1173,74,62,107673,14712,1245,654,0,110,0
Clothing,H,Halifax,1,18H,2025,202512,463,550,17,29,111009,12289,307,320,0,18,0
Clothing,K,,1,18K,2025,202501,15,120,3,12,204,4625,12,109,0,0,0
Clothing,K,,1,18K,2025,202502,65,449,13,73,190,4505,53,383,0,5,0
Clothing,K,,1,18K,2025,202503,80,328,16,66,125,4055,65,268,0,0,0
Clothing,K,,1,18K,2025,202504,45,274,9,55,45,3396,36,224,0,0,0
Clothing,K,,1,18K,2025,202505,0,613,0,123,0,2847,0,503,0,615,0
Clothing,K,,1,18K,2025,202506,0,269,0,54,0,808,0,220,0,0,0
Clothing,K,,1,18K,2025,202507,0,85,0,17,0,579,0,69,0,0,0
Clothing,K,,1,18K,2025,202508,0,44,0,9,0,454,0,36,0,45,0
Clothing,K,,1,18K,2025,202509,0,0,0,0,0,409,0,0,0,0,0
Clothing,K,,1,18K,2025,202510,0,5,0,1,0,254,0,4,0,0,0
Clothing,K,,1,18K,2025,202511,0,0,0,0,0,245,0,0,0,0,0
Clothing,K,,1,18K,2025,202512,0,35,0,7,0,245,0,28,0,0,0
Clothing,N,Niagara,1,18N,2025,202501,301,579,19,31,1970,12803,157,345,0,6,0
Clothing,N,Niagara,1,18N,2025,202502,818,754,41,41,15917,13663,496,458,2,4,0
Clothing,N,Niagara,1,18N,2025,202503,1067,1043,57,59,15167,14904,620,607,2,9,0
Clothing,N,Niagara,1,18N,2025,202504,2680,2275,142,126,18951,13672,1555,1342,9,17,0
Clothing,N,Niagara,1,18N,2025,202505,5068,3217,248,167,20509,11015,3086,1986,38,125,0
Clothing,N,Niagara,1,18N,2025,202506,4750,2837,224,144,21288,13205,3047,1788,17,2,0
Clothing,N,Niagara,1,18N,2025,202507,6019,3359,257,170,19539,13480,3835,2096,27,6,0
Clothing,N,Niagara,1,18N,2025,202508,5508,3289,241,169,19059,10050,3432,2023,14,72,0
Clothing,N,Niagara,1,18N,2025,202509,3256,1659,149,86,29034,6699,1969,1040,18,4,0
Clothing,N,Niagara,1,18N,2025,202510,1186,812,56,43,30681,4734,674,500,7,8,0
Clothing,N,Niagara,1,18N,2025,202511,1909,931,98,50,29442,3941,1063,577,15,15,0
Clothing,N,Niagara,1,18N,2025,202512,486,185,24,10,27543,2742,268,110,4,5,0
Clothing,P,PEI,1,18P,2025,202501,176,186,8,9,54216,73142,108,118,0,0,0
Clothing,P,PEI,1,18P,2025,202502,1186,433,47,19,58909,77949,692,289,0,0,0
Clothing,P,PEI,1,18P,2025,202503,2322,2420,118,114,150121,78991,1459,1632,33,0,0
Clothing,P,PEI,1,18P,2025,202504,9275,9323,517,406,151886,216260,5239,6433,20,4,0
Clothing,P,PEI,1,18P,2025,202505,42994,37965,2045,1531,153178,231015,27655,26244,15,774,0
Clothing,P,PEI,1,18P,2025,202506,90225,87121,3564,3462,220440,255399,62828,60511,991,89,0
Clothing,P,PEI,1,18P,2025,202507,93772,76503,3613,3064,149141,168722,64781,53198,312,41,0
Clothing,P,PEI,1,18P,2025,202508,42141,28514,1695,1170,145648,98393,27629,19353,115,649,0
Clothing,P,PEI,1,18P,2025,202509,6749,4013,271,170,147508,70708,4354,2625,14,4,0
Clothing,P,PEI,1,18P,2025,202510,894,719,36,28,141625,73626,580,449,21,84,0
Clothing,P,PEI,1,18P,2025,202511,550,1144,21,45,139490,70650,370,678,0,0,0
Clothing,P,PEI,1,18P,2025,202512,40,333,1,16,136802,61269,29,175,0,0,0
Clothing,Q,Quebec,1,18Q,2025,202501,2786,4298,149,199,29760,56986,1675,2802,0,0,0
Clothing,Q,Quebec,1,18Q,2025,202502,3546,4873,184,230,32119,52932,2182,3141,0,0,0
Clothing,Q,Quebec,1,18Q,2025,202503,4146,4894,241,230,61481,48017,2454,3269,5,3,0
Clothing,Q,Quebec,1,18Q,2025,202504,7493,6770,461,322,58659,87198,3917,4591,119,3,0
Clothing,Q,Quebec,1,18Q,2025,202505,8508,10509,448,482,60381,80380,5083,7167,16,18,0
Clothing,Q,Quebec,1,18Q,2025,202506,9307,13579,448,597,52083,88646,5977,9287,157,10,0
Clothing,Q,Quebec,1,18Q,2025,202507,11057,12859,467,569,59373,76364,7282,8759,50,0,0
Clothing,Q,Quebec,1,18Q,2025,202508,16874,17366,715,782,85811,69260,10964,11457,14,140,0
Clothing,Q,Quebec,1,18Q,2025,202509,10701,11325,459,506,138372,58087,7035,7415,0,48,0
Clothing,Q,Quebec,1,18Q,2025,202510,3678,3595,170,168,127577,48220,2283,2291,132,81,0
Clothing,Q,Quebec,1,18Q,2025,202511,7617,6102,323,283,126852,44480,4918,3930,0,0,0
Clothing,Q,Quebec,1,18Q,2025,202512,2081,1317,86,58,121554,37688,1326,865,18,7,0
Clothing,V,Vancouver,1,18V,2025,202501,734,375,36,21,12961,4731,446,220,0,9,0
Clothing,V,Vancouver,1,18V,2025,202502,1169,971,57,48,19660,4982,779,624,0,0,0
Clothing,V,Vancouver,1,18V,2025,202503,1760,1202,83,58,29942,5641,1193,845,0,0,0
Clothing,V,Vancouver,1,18V,2025,202504,5036,2436,233,107,33695,10683,3327,1746,7,5,0
Clothing,V,Vancouver,1,18V,2025,202505,7670,5722,343,265,29810,19568,5113,3665,0,6,0
Clothing,V,Vancouver,1,18V,2025,202506,8024,4648,350,212,24949,16206,5267,3134,11,0,0
Clothing,V,Vancouver,1,18V,2025,202507,6174,2712,261,119,34389,11340,4094,1899,7,21,0
Clothing,V,Vancouver,1,18V,2025,202508,4972,2188,211,99,30393,9496,3321,1453,0,32,0
Clothing,V,Vancouver,1,18V,2025,202509,1670,1148,70,54,50068,10473,1101,762,0,0,0
Clothing,V,Vancouver,1,18V,2025,202510,877,652,36,31,54364,9178,577,440,22,3,0
Clothing,V,Vancouver,1,18V,2025,202511,1555,615,69,29,50381,8502,1013,405,0,0,0
Clothing,V,Vancouver,1,18V,2025,202512,625,211,27,10,48766,7907,404,133,0,0,0
Clothing,W,Whistler,1,18W,2025,202501,17107,22807,604,899,71508,69105,11521,14498,163,9,0
Clothing,W,Whistler,1,18W,2025,202502,20163,20017,678,813,69272,60453,14104,13124,313,34,0
Clothing,W,Whistler,1,18W,2025,202503,12566,8840,517,330,123963,95223,8769,6332,222,45,0
Clothing,W,Whistler,1,18W,2025,202504,12969,11863,531,455,132175,166400,8974,8610,59,68,0
Clothing,W,Whistler,1,18W,2025,202505,27177,25496,1068,954,131305,182521,19185,18509,218,488,0
Clothing,W,Whistler,1,18W,2025,202506,32405,28157,1202,1025,142074,157044,22977,20389,216,18,0
Clothing,W,Whistler,1,18W,2025,202507,30836,24231,1202,921,139235,129050,21767,17346,196,96,0
Clothing,W,Whistler,1,18W,2025,202508,28099,24480,1107,1009,108698,109413,19814,16532,96,722,0
Clothing,W,Whistler,1,18W,2025,202509,10125,8311,430,339,146398,98800,6813,5497,33,13,0
Clothing,W,Whistler,1,18W,2025,202510,6073,6810,270,268,145151,89922,4013,4543,199,130,0
Clothing,W,Whistler,1,18W,2025,202511,23589,16735,925,587,161118,96187,16095,11533,721,320,0
Clothing,W,Whistler,1,18W,2025,202512,21977,14390,826,481,153363,79377,14886,9952,824,109,0
Clothing,Z,NA,1,18Z,2025,202501,2661,2602,118,111,9488,30206,1893,1744,3,6,0
Clothing,Z,NA,1,18Z,2025,202502,5595,5325,254,242,37165,55336,4248,3947,43,47,0
Clothing,Z,NA,1,18Z,2025,202503,7094,5568,396,268,65174,50658,5306,4156,47,29,0
Clothing,Z,NA,1,18Z,2025,202504,11420,8881,616,390,56965,44566,8340,6856,15,44,0
Clothing,Z,NA,1,18Z,2025,202505,21350,14843,952,636,51595,43587,15938,11419,50,525,0
Clothing,Z,NA,1,18Z,2025,202506,17896,17434,723,703,33835,37130,13848,13529,24,-1,0
Clothing,Z,NA,1,18Z,2025,202507,11623,14312,456,594,22656,32977,9306,10887,52,7,0
Clothing,Z,NA,1,18Z,2025,202508,5741,12594,228,543,14376,24580,4660,9215,25,35,0
Clothing,Z,NA,1,18Z,2025,202509,3375,4684,218,202,8284,24575,2517,3483,339,13,0
Clothing,Z,NA,1,18Z,2025,202510,2234,1443,184,62,67411,19378,1675,1094,130,21,0
Clothing,Z,NA,1,18Z,2025,202511,3668,2865,258,117,64999,17729,2842,2223,7,58,0
Clothing,Z,NA,1,18Z,2025,202512,1615,2499,80,113,60988,17663,1276,1754,24,50,0
Clothing,B,Banff,1,19B,2025,202501,16916,15954,389,378,156755,169775,12245,11473,31,132,0
Clothing,B,Banff,1,19B,2025,202502,22203,25223,521,588,179758,211866,16163,18408,138,69,0
Clothing,B,Banff,1,19B,2025,202503,18541,13092,557,321,203208,186506,12298,9377,709,143,0
Clothing,B,Banff,1,19B,2025,202504,31481,21816,888,510,220396,172545,20917,15935,60,47,0
Clothing,B,Banff,1,19B,2025,202505,72096,63379,1677,1469,199425,163975,51943,46538,124,520,0
Clothing,B,Banff,1,19B,2025,202506,61075,53771,1387,1258,131502,104102,44126,39707,109,256,0
Clothing,B,Banff,1,19B,2025,202507,58355,60452,1313,1502,140077,118604,42354,43777,-247,268,0
Clothing,B,Banff,1,19B,2025,202508,65638,74305,1524,1842,108014,102516,47335,53197,101,144,0
Clothing,B,Banff,1,19B,2025,202509,22235,22727,507,568,120855,80492,16346,16244,83,34,0
Clothing,B,Banff,1,19B,2025,202510,8653,8958,205,231,99947,69711,6300,6381,108,128,0
Clothing,B,Banff,1,19B,2025,202511,16060,15557,387,416,127091,74356,11527,10935,29,874,0
Clothing,B,Banff,1,19B,2025,202512,14060,14185,330,334,238805,158345,10192,10173,39,37,0
Clothing,C,Canmore,1,19C,2025,202501,2733,3212,67,91,61742,45862,1968,2124,27,335,0
Clothing,C,Canmore,1,19C,2025,202502,5065,4776,164,146,73707,41885,3137,2915,121,571,0
Clothing,C,Canmore,1,19C,2025,202503,4907,3214,130,97,66774,35421,3334,1967,92,470,0
Clothing,C,Canmore,1,19C,2025,202504,7223,6151,212,196,61821,31037,5052,3814,130,273,0
Clothing,C,Canmore,1,19C,2025,202505,14054,9411,354,266,53264,22682,9912,6094,80,2302,0
Clothing,C,Canmore,1,19C,2025,202506,15860,6032,415,154,35664,23448,10936,4126,68,136,0
Clothing,C,Canmore,1,19C,2025,202507,15357,10763,394,258,51983,37336,10587,7629,24,9,0
Clothing,C,Canmore,1,19C,2025,202508,16696,17960,428,495,36839,36403,11212,11856,183,1075,0
Clothing,C,Canmore,1,19C,2025,202509,6442,5140,151,155,32791,34592,4576,3292,35,130,0
Clothing,C,Canmore,1,19C,2025,202510,2136,2125,51,63,32049,29322,1572,1355,48,16,0
Clothing,C,Canmore,1,19C,2025,202511,3958,3023,95,80,29711,27035,2886,2125,33,103,0
Clothing,C,Canmore,1,19C,2025,202512,1959,1610,49,39,57307,43955,1407,1185,33,39,0
Clothing,H,Halifax,1,19H,2025,202501,14,506,2,15,29,5738,-9,330,46,0,0
Clothing,H,Halifax,1,19H,2025,202502,0,406,0,12,0,5318,0,264,0,10,0
Clothing,H,Halifax,1,19H,2025,202503,120,493,4,15,2609,4908,80,317,0,0,0
Clothing,H,Halifax,1,19H,2025,202504,130,902,5,26,2519,4418,77,597,23,0,0
Clothing,H,Halifax,1,19H,2025,202505,3769,1022,102,28,19390,3529,2552,695,6,-33,0
Clothing,H,Halifax,1,19H,2025,202506,6369,2178,181,68,24023,2539,4224,1387,24,9,0
Clothing,H,Halifax,1,19H,2025,202507,7791,4052,270,126,17830,5608,4659,2581,195,0,0
Clothing,H,Halifax,1,19H,2025,202508,8750,5438,277,175,8577,5998,5515,3397,94,-90,0
Clothing,H,Halifax,1,19H,2025,202509,6025,1201,172,42,16999,2689,3952,710,168,60,0
Clothing,H,Halifax,1,19H,2025,202510,1491,291,59,22,15124,1110,790,34,473,345,0
Clothing,H,Halifax,1,19H,2025,202511,501,77,14,11,12815,450,332,-51,0,253,0
Clothing,H,Halifax,1,19H,2025,202512,0,14,0,2,12207,210,0,-9,0,46,0
Clothing,N,Niagara,1,19N,2025,202501,339,410,8,11,28108,20355,244,277,0,0,0
Clothing,N,Niagara,1,19N,2025,202502,1745,939,73,26,31128,19930,864,629,128,12,0
Clothing,N,Niagara,1,19N,2025,202503,1603,1111,51,28,30593,18895,1009,778,12,0,0
Clothing,N,Niagara,1,19N,2025,202504,1635,1670,44,43,33927,17730,1130,1153,0,-2,0
Clothing,N,Niagara,1,19N,2025,202505,4721,4267,124,105,32282,16021,3296,3029,13,141,0
Clothing,N,Niagara,1,19N,2025,202506,5682,3108,172,82,32152,10567,3710,2128,21,15,0
Clothing,N,Niagara,1,19N,2025,202507,6210,3443,196,95,23134,14491,3933,2309,-1,0,0
Clothing,N,Niagara,1,19N,2025,202508,8227,2508,267,75,20323,11252,5132,1602,36,206,0
Clothing,N,Niagara,1,19N,2025,202509,3300,2113,107,67,12236,8513,2074,1317,0,33,0
Clothing,N,Niagara,1,19N,2025,202510,1208,983,42,31,8532,8083,734,614,6,3,0
Clothing,N,Niagara,1,19N,2025,202511,952,854,37,25,16669,7013,539,553,29,6,0
Clothing,N,Niagara,1,19N,2025,202512,148,289,5,9,15685,6148,88,182,0,19,0
Clothing,P,PEI,1,19P,2025,202501,0,276,0,8,32567,43997,0,185,0,9,0
Clothing,P,PEI,1,19P,2025,202502,204,468,10,14,77898,43717,97,309,0,16,0
Clothing,P,PEI,1,19P,2025,202503,547,784,18,27,86467,43212,350,472,45,5,0
Clothing,P,PEI,1,19P,2025,202504,2426,2149,88,75,98010,42208,1384,1309,273,15,0
Clothing,P,PEI,1,19P,2025,202505,11298,5434,334,171,109883,39448,7702,3518,36,614,0
Clothing,P,PEI,1,19P,2025,202506,28366,10965,770,364,139718,32946,19707,7076,556,832,0
Clothing,P,PEI,1,19P,2025,202507,35331,11990,978,410,112863,25507,24267,7701,123,841,0
Clothing,P,PEI,1,19P,2025,202508,14192,10565,354,351,76877,20373,10140,7309,0,225,0
Clothing,P,PEI,1,19P,2025,202509,3578,1485,93,50,83133,14230,2517,1040,41,6,0
Clothing,P,PEI,1,19P,2025,202510,391,227,12,8,78509,12571,252,164,147,32,0
Clothing,P,PEI,1,19P,2025,202511,399,0,9,0,75443,12046,294,0,0,0,0
Clothing,P,PEI,1,19P,2025,202512,0,30,0,1,78598,11470,0,23,0,0,0
Clothing,Q,Quebec,1,19Q,2025,202501,3099,2012,118,60,60699,23529,1741,1350,17,17,0
Clothing,Q,Quebec,1,19Q,2025,202502,2384,1318,90,39,58615,21484,1305,885,0,0,0
Clothing,Q,Quebec,1,19Q,2025,202503,2578,733,88,23,65110,20157,1527,483,0,4,0
Clothing,Q,Quebec,1,19Q,2025,202504,3162,1688,98,52,64247,19434,1984,1120,0,0,0
Clothing,Q,Quebec,1,19Q,2025,202505,5107,1892,155,56,61222,17763,3304,1266,0,-15,0
Clothing,Q,Quebec,1,19Q,2025,202506,3985,2513,144,72,56158,15862,2237,1716,28,0,0
Clothing,Q,Quebec,1,19Q,2025,202507,7043,4602,250,137,44560,20955,4252,3030,45,0,0
Clothing,Q,Quebec,1,19Q,2025,202508,10094,7111,358,208,35698,33748,6057,4696,18,-42,0
Clothing,Q,Quebec,1,19Q,2025,202509,5200,5301,166,161,29855,26858,3328,3423,36,37,0
Clothing,Q,Quebec,1,19Q,2025,202510,1786,2117,56,69,27444,22981,1144,1308,56,108,0
Clothing,Q,Quebec,1,19Q,2025,202511,4420,4089,129,127,30671,21051,2969,2592,-5,10,0
Clothing,Q,Quebec,1,19Q,2025,202512,868,746,28,21,26167,16634,571,496,0,0,0
Clothing,V,Vancouver,1,19V,2025,202501,163,324,8,12,11338,23771,80,198,0,21,0
Clothing,V,Vancouver,1,19V,2025,202502,537,1419,30,62,13889,23401,193,856,65,276,0
Clothing,V,Vancouver,1,19V,2025,202503,1566,1013,82,37,20017,21637,744,645,64,3,0
Clothing,V,Vancouver,1,19V,2025,202504,3103,2040,157,76,20372,20582,1535,1312,176,9,0
Clothing,V,Vancouver,1,19V,2025,202505,2384,3716,98,147,16109,18383,1335,2316,64,631,0
Clothing,V,Vancouver,1,19V,2025,202506,2600,3347,94,146,13773,12475,1620,1990,0,25,0
Clothing,V,Vancouver,1,19V,2025,202507,2342,3583,90,138,11208,16009,1369,2258,0,12,0
Clothing,V,Vancouver,1,19V,2025,202508,2419,3343,150,119,9815,17544,806,2116,64,135,0
Clothing,V,Vancouver,1,19V,2025,202509,595,835,25,29,7229,20798,313,537,0,0,0
Clothing,V,Vancouver,1,19V,2025,202510,155,458,7,16,6335,19754,62,281,27,6,0
Clothing,V,Vancouver,1,19V,2025,202511,343,616,13,24,8002,19289,227,384,0,12,0
Clothing,V,Vancouver,1,19V,2025,202512,220,175,10,6,10571,18674,86,112,32,4,0
Clothing,W,Whistler,1,19W,2025,202501,13996,18956,336,457,45857,48396,10158,13756,10,20,0
Clothing,W,Whistler,1,19W,2025,202502,11999,23168,289,559,34041,66984,8754,16940,91,75,0
Clothing,W,Whistler,1,19W,2025,202503,3625,5188,106,131,30093,53773,2493,3781,48,24,0
Clothing,W,Whistler,1,19W,2025,202504,3258,6172,88,153,46111,55108,2291,4546,0,30,0
Clothing,W,Whistler,1,19W,2025,202505,7520,11545,179,287,48066,48652,5438,8379,7,336,0
Clothing,W,Whistler,1,19W,2025,202506,9130,10995,219,294,43857,41460,6559,7894,408,0,0
Clothing,W,Whistler,1,19W,2025,202507,7545,13910,183,365,38042,53509,5398,9944,612,178,0
Clothing,W,Whistler,1,19W,2025,202508,8670,9862,207,270,27972,39282,6264,7013,120,318,0
Clothing,W,Whistler,1,19W,2025,202509,3283,5184,77,134,23831,57111,2375,3748,44,51,0
Clothing,W,Whistler,1,19W,2025,202510,3199,3901,79,102,70374,50427,2303,2762,106,87,0
Clothing,W,Whistler,1,19W,2025,202511,14589,14018,367,317,127817,61485,10218,9790,262,218,0
Clothing,W,Whistler,1,19W,2025,202512,12570,10519,299,254,120478,58254,9039,7624,116,60,0
Clothing,Z,NA,1,19Z,2025,202501,0,0,0,0,0,0,0,0,0,0,0
Clothing,Z,NA,1,19Z,2025,202502,0,0,0,0,0,0,0,0,0,0,0
Clothing,Z,NA,1,19Z,2025,202503,0,0,0,0,0,0,0,0,0,0,0
Clothing,Z,NA,1,19Z,2025,202504,0,0,0,0,0,0,0,0,0,0,0
Clothing,Z,NA,1,19Z,2025,202505,0,0,0,0,0,0,0,0,0,0,0
Clothing,Z,NA,1,19Z,2025,202506,0,0,0,0,0,0,0,0,0,0,0
Clothing,Z,NA,1,19Z,2025,202507,0,0,0,0,0,0,0,0,0,0,0
Clothing,Z,NA,1,19Z,2025,202508,0,0,0,0,0,0,0,0,0,0,0
Clothing,Z,NA,1,19Z,2025,202509,0,0,0,0,0,0,0,0,0,0,0
Clothing,Z,NA,1,19Z,2025,202510,0,0,0,0,0,0,0,0,0,0,0
Clothing,Z,NA,1,19Z,2025,202511,0,0,0,0,0,0,0,0,0,0,0
Clothing,Z,NA,1,19Z,2025,202512,0,0,0,0,0,0,0,0,0,0,0
Clothing,7,,1,1H7,2025,202501,0,0,0,0,0,0,0,0,0,0,0
Clothing,7,,1,1H7,2025,202502,0,0,0,0,0,0,0,0,0,0,0
Clothing,7,,1,1H7,2025,202503,0,0,0,0,0,0,0,0,0,0,0
Clothing,7,,1,1H7,2025,202504,0,0,0,0,0,0,0,0,0,0,0
Clothing,7,,1,1H7,2025,202505,0,0,0,0,0,0,0,0,0,0,0
Clothing,7,,1,1H7,2025,202506,0,0,0,0,0,0,0,0,0,0,0
Clothing,7,,1,1H7,2025,202507,0,0,0,0,0,0,0,0,0,0,0
Clothing,7,,1,1H7,2025,202508,0,0,0,0,0,0,0,0,0,0,0
Clothing,7,,1,1H7,2025,202509,0,0,0,0,0,0,0,0,0,0,0
Clothing,7,,1,1H7,2025,202510,0,0,0,0,0,0,0,0,0,0,0
Clothing,7,,1,1H7,2025,202511,0,0,0,0,0,0,0,0,0,0,0
Clothing,7,,1,1H7,2025,202512,0,0,0,0,0,0,0,0,0,0,0
Clothing,P,PEI,2,21P,2025,202501,0,0,0,0,0,0,0,0,0,0,0
Clothing,P,PEI,2,21P,2025,202502,0,0,0,0,0,0,0,0,0,0,0
Clothing,P,PEI,2,21P,2025,202503,0,0,0,0,0,0,0,0,0,0,0
Clothing,P,PEI,2,21P,2025,202504,0,0,0,0,0,0,0,0,0,0,0
